MMS ID,Handle,Title,dc:type,dc:format,dcterms:format,Thumbnail?,File Opens?,Needs Attention?
991011591313904641,http://hdl.handle.net/11084/23302,"""Leo Flanagan Interview""",sound,digitized other analog,video/mpeg,,,
991011591314004641,http://hdl.handle.net/11084/23301,"""Gene Breiting Interview""",sound,digitized other analog,video/mpeg,,,
991011591314104641,http://hdl.handle.net/11084/23300,"""Isadore Berman Interview""",sound,digitized other analog,video/mpeg,,,
991011591314204641,http://hdl.handle.net/11084/23299,"""Margaret Arnold Interview""",sound,digitized other analog,video/mpeg,,,
991011591314304641,http://hdl.handle.net/11084/23298,"""Everett Armstrong Interview""",sound,digitized other analog,video/mpeg,,,
991011591565204641,http://hdl.handle.net/11084/13202,"""Cooper School, Room 4""",image,reformatted digital,image/tiff,,,
991011591565304641,http://hdl.handle.net/11084/13201,"""Parker School, Grade 6""",image,reformatted digital,image/tiff,,,
991011591565404641,http://hdl.handle.net/11084/13200,"""Parker School, Grades 3 and 4""",image,reformatted digital,image/tiff,,,
991011591565504641,http://hdl.handle.net/11084/13199,"""Parker School, Grades 2 and 3""",image,reformatted digital,image/tiff,,,
991011591565604641,http://hdl.handle.net/11084/13198,"""Parker School, First Primary""",image,reformatted digital,image/tiff,,,
991011591565704641,http://hdl.handle.net/11084/13197,"""Center School, First Primary""",image,reformatted digital,image/tiff,,,
991011591565804641,http://hdl.handle.net/11084/13196,"""Grinnell High School Students""",image,reformatted digital,image/tiff,,,
991011591566004641,http://hdl.handle.net/11084/13040,"""Container Back [002]""",image,reformatted digital,image/tiff,,,
991011591566104641,http://hdl.handle.net/11084/13039,"""Goodnow Hall, Grinnell College""",image,reformatted digital,image/tiff,,,
991011591566204641,http://hdl.handle.net/11084/13038,"""Library, Grinnell College [002]""",image,reformatted digital,image/tiff,,,
991011591566304641,http://hdl.handle.net/11084/13037,"""Main Street [004]""",image,reformatted digital,image/tiff,,,
991011591566404641,http://hdl.handle.net/11084/13036,"""Catholic Church, Grinnell, Iowa [003]""",image,reformatted digital,image/tiff,,,
991011591566504641,http://hdl.handle.net/11084/13035,"""Central Park [003]""",image,reformatted digital,image/tiff,,,
991011591566604641,http://hdl.handle.net/11084/13034,"""Arbor Lake [003]""",image,reformatted digital,image/tiff,,,
991011591566704641,http://hdl.handle.net/11084/13033,"""Post Office [002]""",image,reformatted digital,image/tiff,,,
991011591566804641,http://hdl.handle.net/11084/13032,"""High School [005]""",image,reformatted digital,image/tiff,,,
991011591566904641,http://hdl.handle.net/11084/13031,"""Administration Bldg., Grinnell College [002]""",image,reformatted digital,image/tiff,,,
991011591567004641,http://hdl.handle.net/11084/13030,"""Community Hospital [002]""",image,reformatted digital,image/tiff,,,
991011591567104641,http://hdl.handle.net/11084/13029,"""Cowles Hall [002]""",image,reformatted digital,image/tiff,,,
991011591567204641,http://hdl.handle.net/11084/13028,"""New Field House and Men's Gymnasium [002]""",image,reformatted digital,image/tiff,,,
991011591567304641,http://hdl.handle.net/11084/13027,"""Alumni Recitation Hall, Grinnell, Iowa [003]""",image,reformatted digital,image/tiff,,,
991011591567404641,http://hdl.handle.net/11084/13026,"""Herrick Chapel, Grinnell College [002]""",image,reformatted digital,image/tiff,,,
991011591567504641,http://hdl.handle.net/11084/13025,"""Women's Dormitory, Grinnell College""",image,reformatted digital,image/tiff,,,
991011591567604641,http://hdl.handle.net/11084/13024,"""Men's Dormitory, Grinnell College""",image,reformatted digital,image/tiff,,,
991011591567704641,http://hdl.handle.net/11084/13023,"""Container Front [002]""",image,reformatted digital,image/tiff,,,
991011591567904641,http://hdl.handle.net/11084/13054,"""Container Back [001]""",image,reformatted digital,image/tiff,,,
991011591568004641,http://hdl.handle.net/11084/13053,"""Cowles Hall [001]""",image,reformatted digital,image/tiff,,,
991011591568104641,http://hdl.handle.net/11084/13052,"""Darby Gym [002]""",image,reformatted digital,image/tiff,,,
991011591568204641,http://hdl.handle.net/11084/13049,"""Women's Gym""",image,reformatted digital,image/tiff,,,
991011591568304641,http://hdl.handle.net/11084/13048,"""Alumni Recitation Hall [002]""",image,reformatted digital,image/tiff,,,
991011591568404641,http://hdl.handle.net/11084/13047,"""Goodnow Hall [002]""",image,reformatted digital,image/tiff,,,
991011591568504641,http://hdl.handle.net/11084/13046,"""Student Union""",image,reformatted digital,image/tiff,,,
991011591568604641,http://hdl.handle.net/11084/13045,"""Rawson-Gates Tower""",image,reformatted digital,image/tiff,,,
991011591568704641,http://hdl.handle.net/11084/13044,"""Herrick Chapel [002]""",image,reformatted digital,image/tiff,,,
991011591568804641,http://hdl.handle.net/11084/13101,"""Myrtle Marguerite Cass""",compound,reformatted digital,image/tiff,,,
991011591568904641,http://hdl.handle.net/11084/13043,"""Y Building""",image,reformatted digital,image/tiff,,,
991011591569004641,http://hdl.handle.net/11084/13079,"""Jud Lea [001]""",compound,reformatted digital,image/tiff,,,
991011591569104641,http://hdl.handle.net/11084/13042,"""Mears Cottage Main Hall""",image,reformatted digital,image/tiff,,,
991011591569204641,http://hdl.handle.net/11084/12288,"""Bailey and Rinefort Hardware Store""",compound,reformatted digital,image/tiff,,,
991011591569304641,http://hdl.handle.net/11084/13041,"""Container Front [001]""",image,reformatted digital,image/tiff,,,
991011591569404641,http://hdl.handle.net/11084/13070,"""Portrait of an Unidentified Man [001]""",compound,reformatted digital,image/tiff,,,
991011591569604641,http://hdl.handle.net/11084/13060,"""President Woodrow Wilson at Grinnell [001]""",compound,reformatted digital,image/tiff,,,
991011591569704641,http://hdl.handle.net/11084/12261,"""Men's Gymnasium, Iowa College""",photograph,reformatted digital,image/tiff,,,
991011591569804641,http://hdl.handle.net/11084/13062,"""Reverend George H. White [001]""",compound,reformatted digital,image/tiff,,,
991011591569904641,http://hdl.handle.net/11084/12260,"""Women's Gymnasium and Mears Cottage, Iowa College""",photograph,reformatted digital,image/tiff,,,
991011591570004641,http://hdl.handle.net/11084/12819,"""High School, Grinnell, Iowa [004]""",compound,reformatted digital,image/tiff,,,
991011591570104641,http://hdl.handle.net/11084/12259,"""Broad St.""",photograph,reformatted digital,image/tiff,,,
991011591570204641,http://hdl.handle.net/11084/12818,"""High School, Brooklyn, Iowa [001]""",compound,reformatted digital,image/tiff,,,
991011591570304641,http://hdl.handle.net/11084/12258,"""Congregational Church and Public Library""",photograph,reformatted digital,image/tiff,,,
991011591570404641,http://hdl.handle.net/11084/12927,"""920 Park Street""",compound,reformatted digital,image/tiff,,,
991011591570504641,http://hdl.handle.net/11084/12257,"""Carnegie Library""",photograph,reformatted digital,image/tiff,,,
991011591570604641,http://hdl.handle.net/11084/12256,"""4th Ave. and Main St.""",photograph,reformatted digital,image/tiff,,,
991011591570704641,http://hdl.handle.net/11084/12822,"""Main Street, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591570804641,http://hdl.handle.net/11084/12255,"""Central Park""",photograph,reformatted digital,image/tiff,,,
991011591570904641,http://hdl.handle.net/11084/12335,"""Grinnell Park, Grinnell, Iowa [001]""",compound,reformatted digital,image/tiff,,,
991011591571004641,http://hdl.handle.net/11084/12253,"""Iowa College""",photograph,reformatted digital,image/tiff,,,
991011591571104641,http://hdl.handle.net/11084/13017,"""Wilford and Annie Williams Family [001]""",compound,reformatted digital,image/tiff,,,
991011591571204641,http://hdl.handle.net/11084/12252,"""High School""",photograph,reformatted digital,image/tiff,,,
991011591571304641,http://hdl.handle.net/11084/12334,"""Broad Street North From Third Avenue, Grinnell, Iowa [001]""",compound,reformatted digital,image/tiff,,,
991011591571404641,http://hdl.handle.net/11084/18905,"""1300 Block of Elm Street After October 1997 Snowstorm""",compound,reformatted digital,image/tiff,,,
991011591571604641,http://hdl.handle.net/11084/13018,"""Susie Johanna Whitcomb [001]""",compound,reformatted digital,image/tiff,,,
991011591571704641,http://hdl.handle.net/11084/11792,"""Campus View Looking Northwest, Grinnell, Iowa -- 933""",compound,reformatted digital,image/tiff,,,
991011591571804641,http://hdl.handle.net/11084/11594,"""Men's Gymnasium, Grinnell, Ia.""",compound,reformatted digital,image/tiff,,,
991011591571904641,http://hdl.handle.net/11084/11794,"""Alumni Hall Entrance, Grinnell, Iowa  C-374""",compound,reformatted digital,image/tiff,,,
991011591572004641,http://hdl.handle.net/11084/11793,"""Iowa College Campus, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591572204641,http://hdl.handle.net/11084/11829,"""Spaulding Stock Chassis Making World's Record""",compound,reformatted digital,image/tiff,,,
991011591572304641,http://hdl.handle.net/11084/11804,"""Men's Gymnasium, Grinnell, Ia. --25--""",compound,reformatted digital,image/tiff,,,
991011591572404641,http://hdl.handle.net/11084/11803,"""Herrick Chapel, Grinnell College, Grinnell, Iowa -- 8""",compound,reformatted digital,image/tiff,,,
991011591572504641,http://hdl.handle.net/11084/11806,"""Administration Bldg., Grinnell College, Grinnell, Iowa -- 9""",compound,reformatted digital,image/tiff,,,
991011591572604641,http://hdl.handle.net/11084/11805,"""Alumni Recitation Hall, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591572704641,http://hdl.handle.net/11084/11800,"""Men's Dormitory, Grinnell, Iowa -- 23""",compound,reformatted digital,image/tiff,,,
991011591572804641,http://hdl.handle.net/11084/11789,"""New Field House and Men's Gymnasium, Grinnell, Iowa -- 22""",compound,reformatted digital,image/tiff,,,
991011591572904641,http://hdl.handle.net/11084/11304,"""Fourth Ave., West, Grinnell, Ia.""",compound,reformatted digital,image/tiff,,,
991011591573004641,http://hdl.handle.net/11084/11802,"""Darby Fieldhouse and Men's Gymnasium, Grinnell College, Grinnell, Iowa -- 13""",compound,reformatted digital,image/tiff,,,
991011591573104641,http://hdl.handle.net/11084/11801,"""Blair Hall, Grinnell College, Grinnell, Iowa -- 15""",compound,reformatted digital,image/tiff,,,
991011591573204641,http://hdl.handle.net/11084/11642,"""Larsen's Motel""",compound,reformatted digital,image/tiff,,,
991011591573304641,http://hdl.handle.net/11084/11367,"""Wheeler Home""",compound,reformatted digital,image/tiff,,,
991011591573404641,http://hdl.handle.net/11084/11784,"""Exterior and Interior Views of E.D. Rand Gymnasium""",compound,reformatted digital,image/tiff,,,
991011591573504641,http://hdl.handle.net/11084/11366,"""Home in Grinnell""",compound,reformatted digital,image/tiff,,,
991011591573604641,http://hdl.handle.net/11084/12238,"""Clark Memorial, Grinnell, Ia""",compound,reformatted digital,image/tiff,,,
991011591573704641,http://hdl.handle.net/11084/11787,"""Library, Grinnell College, Grinnell, Iowa -- 12""",compound,reformatted digital,image/tiff,,,
991011591573804641,http://hdl.handle.net/11084/11302,"""Congregational Church & High School, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591573904641,http://hdl.handle.net/11084/11640,"""Motel Grinnell & Hickory Room""",compound,reformatted digital,image/tiff,,,
991011591574004641,http://hdl.handle.net/11084/11639,"""Jewel Box Bank, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591574104641,http://hdl.handle.net/11084/11635,"""Fourth Avenue Looking West, Grinnell, Iowa -- 918""",compound,reformatted digital,image/tiff,,,
991011591574204641,http://hdl.handle.net/11084/11316,"""St. Congregational Church, Located on Corner of Broad St. & 4th Ave., Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591574304641,http://hdl.handle.net/11084/11239,"""Center School""",compound,reformatted digital,image/tiff,,,
991011591574404641,http://hdl.handle.net/11084/11832,"""Spaulding Automobile on the Steps of the Iowa State Capitol""",compound,reformatted digital,image/tiff,,,
991011591574504641,http://hdl.handle.net/11084/11799,"""Union, Grinnell College, Grinnell, Ia. S-204""",compound,reformatted digital,image/tiff,,,
991011591574604641,http://hdl.handle.net/11084/11612,"""Noyce Science Center""",compound,reformatted digital,image/tiff,,,
991011591574704641,http://hdl.handle.net/11084/11315,"""Congregational Church, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591574804641,http://hdl.handle.net/11084/11637,"""Poweshiek County Farm, Montezuma, Iowa, 9511""",compound,reformatted digital,image/tiff,,,
991011591574904641,http://hdl.handle.net/11084/11318,"""Community Hospital, Grinnell, Iowa -- 2""",compound,reformatted digital,image/tiff,,,
991011591575004641,http://hdl.handle.net/11084/11636,"""Post Office, Grinnell, Iowa, 8311""",compound,reformatted digital,image/tiff,,,
991011591575104641,http://hdl.handle.net/11084/11317,"""Catholic Church, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591575204641,http://hdl.handle.net/11084/11796,"""Men's Dormitories, Grinnell College, Grinnell, Iowa F33""",compound,reformatted digital,image/tiff,,,
991011591575304641,http://hdl.handle.net/11084/12246,"""Two Views of the Budweiser Clydesdales in Grinnell""",compound,reformatted digital,image/tiff,,,
991011591575404641,http://hdl.handle.net/11084/11311,"""First United Presbyterian Church, Grinnell, Iowa -- 920""",compound,reformatted digital,image/tiff,,,
991011591575504641,http://hdl.handle.net/11084/11952,"""Exterior and Interior Views of Men's Gymnasium""",compound,reformatted digital,image/tiff,,,
991011591575604641,http://hdl.handle.net/11084/11797,"""College Library, Grinnell, Ia. 294""",compound,reformatted digital,image/tiff,,,
991011591575704641,http://hdl.handle.net/11084/11313,"""Grinnell Methodist Episcopal Church in the Winter""",compound,reformatted digital,image/tiff,,,
991011591576204641,http://hdl.handle.net/11084/11234,"""Canning Factory, Grinnell, IA --89--""",compound,reformatted digital,image/tiff,,,
991011591576304641,http://hdl.handle.net/11084/11237,"""900 Block of Main Street, Grinnell, Iowa""",compound,reformatted digital,image/tiff,,,
991011591576404641,http://hdl.handle.net/11084/11236,"""Water Tank at Grinnell, 1936""",compound,reformatted digital,image/tiff,,,
